uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error_raidar,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error_judge
3,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_3.txt,4911363ccdb908c17bb5802fde932f378029cbc5,openai,gpt-4o-mini,1,0.07775020678246485,0.9222497932175352,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Unnatural language mixing (Kannada script), generic phrasing, disclaimer suggests synthetic content, lacks authentic journalistic details.",
3,tamil,gemma_3_12b_it,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_3.txt,5453d3f16eb6c563cd2adcfc11e99841806660a1,openai,gpt-4o-mini,1,0.039739884393063585,0.9602601156069364,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, formulaic quotes, placeholder photo caption, lacks specific local details typical of authentic Tamil news.",
3,telugu,gemini_2_5_flash,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_3.txt,c6083a05983f19d0afe3cd1b26c9f8f51ea9f467,openai,gpt-4o-mini,1,0.11847672778561354,0.8815232722143864,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic investment advice, repetitive phrasing, lacks specific data or named sources typical of human financial journalism.",
3,telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_3.txt,7328d3df3f0e83cbca5724c1a21b0488a6806bc8,openai,gpt-4o-mini,1,0.09759450171821306,0.902405498281787,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic narrative, fictional names admitted, formulaic structure, lacks specific verifiable details typical of real news.",
3,telugu,gemini_2_5_pro,chain-of-thought,eenadu_business,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_business_3.txt,802b4ed687cd8d21a95a4bccc5b8f77ce09c0958,openai,gpt-4o-mini,1,0.10082006753497347,0.8991799324650265,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic journalistic structure, proper regional terminology, and organic flow typical of human Telugu news reporting.",
3,telugu,gemini_2_5_pro,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_3.txt,de9f4fe636cd1d341f9cdc24dfb309fc272347a2,openai,gpt-4o-mini,1,0.02119460500963391,0.9788053949903661,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper journalistic structure, contextual depth, and authentic regional reporting conventions.",
3,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_3.txt,a9fbe9a02d8f01ac8db6e5e7ef6baca887ea1e9e,openai,gpt-4o-mini,1,0.19782433521353748,0.8021756647864625,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Telugu style, and generic political commentary suggest AI generation.",
3,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_3.txt,41dc8e0f31570d3680687fe204fbdb87cddece4b,openai,gpt-4o-mini,1,0.07444733420026008,0.9255526657997399,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic cultural context, varied sentence structures, and genuine expert quotes with names.",
3,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_3.txt,3a8accd3cb5796978cc7d6da01c549197ee255d0,openai,gpt-4o-mini,1,0.19164118246687054,0.8083588175331294,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with proper journalistic structure, authentic regional pharmaceutical news reporting patterns, and human-like narrative flow.",
3,telugu,gemma_3_12b_it,zero-shot,eenadu_crime,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_crime_3.txt,f0417e0ba559f1e2b1268c5d11609035519f945a,openai,gpt-4o-mini,1,0.22462941847206386,0.7753705815279361,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, formulaic structure, lacks specific details typical of authentic Telugu crime reporting.",
3,telugu,gpt_4o,zero-shot,eenadu_sports,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_3.txt,4bbc2b1150818ac23e743e873993f522a69ac801,openai,gpt-4o-mini,1,0.23482245131729668,0.7651775486827033,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic sports reporting structure, repetitive phrasing, lacks specific match details, formulaic conclusion typical of AI Telugu generation.",
3,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_3.txt,43e2a3aa1374a5e6db2c0168d2c6e0a05e401545,openai,gpt-4o-mini,1,0.7357142857142858,0.26428571428571423,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Extreme repetition of nonsensical phrases indicates AI text generation failure or corruption, not human writing.",
30,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_30.txt,aa0ebc1bbad263799ba79fa91269fabac3a559c7,openai,gpt-4o-mini,1,0.18933333333333333,0.8106666666666666,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed script anomalies (Urdu 'نگر', Devanagari 'आश्वासन'), overly structured narrative, formulaic quotes, and unnatural language mixing indicate AI generation.",
31,bangla,gemini_2_5_flash,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_flash_chain-of-thought_bangladesh_31.txt,ea83a21ad26116a8df8bd3e9fdb07d707795b36f,openai,gpt-4o-mini,1,0.07407407407407407,0.9259259259259259,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format with numbered sections, formulaic language, generic quotes, and overly formal Bangla style typical of AI generation.",
31,bangla,gemma_3_12b_it,few-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_few-shot_bangladesh_31.txt,af7ced439dc781f0a577645d4ad731a150f99708,openai,gpt-4o-mini,1,0.11,0.89,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural political rhetoric with contextual Bangla expressions, typical journalistic structure, and authentic regional political discourse patterns.",
32,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_32.txt,56197ec45c0de82f45efc2d93b0691b901d725a5,openai,gpt-4o-mini,1,0.08879184861717612,0.9112081513828238,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic details, repetitive phrasing, and lack of specific journalistic attribution suggest AI generation.",
33,bangla,gemini_2_5_pro,few-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_few-shot_bangladesh_33.txt,1ca37b8dc831e829f5598aea2590a9738aa1a4da,openai,gpt-4o-mini,1,0.12787136294027565,0.8721286370597243,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural news reporting style with authentic local details, proper Bangla journalistic structure, and realistic incident description.",
33,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_33.txt,732f6efd5b3f97a3a1de27e713c2654d164f96c8,openai,gpt-4o-mini,1,0.11458333333333333,0.8854166666666666,,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Bangla news structure, typical crime reporting style, authentic journalistic phrasing and local context details.",
34,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_34.txt,2869f17daff9d57d0704d97422fbdc30f242746a,openai,gpt-4o-mini,1,0.10732054015636106,0.892679459843639,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with placeholder text, typical human reporting style, authentic local protest coverage format.",
34,bangla,gemini_2_5_pro,few-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_few-shot_bangladesh_34.txt,edfb238c46631ac8c273a18ac433007593438856,openai,gpt-4o-mini,1,0.07513555383423702,0.924864446165763,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with proper legal terminology, specific dates, names, and authentic journalistic flow typical of human reporting.",
34,bangla,gemma_3_12b_it,few-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_few-shot_bangladesh_34.txt,d397d3e9e51101ac4f59bc4735e67168f06d42af,openai,gpt-4o-mini,1,0.20739910313901344,0.7926008968609866,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed Telugu script (అధికారులు) in Bangla text, generic phrasing, and formulaic news structure indicate AI generation.",
34,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_34.txt,b9e53bc4e3c90e43e7bb6952a46398f26e109643,openai,gpt-4o-mini,1,0.15955882352941175,0.8404411764705882,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, repetitive phrasing, lacks specific details, and contains typical AI-generated news patterns.",
4,bangla,gemini_2_5_flash,few-shot,sports,articles_today/bangla_gemini_2_5_flash_few-shot_sports_4.txt,78402ccdd07bb88df594f30428538b7863073ef9,openai,gpt-4o-mini,1,0.14055023923444976,0.8594497607655502,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic narrative structure, formulaic sports story arc, lacks specific match details and authentic journalistic sourcing.",
4,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_4.txt,1a9b376a1da00914b0d78ded2a6e53822f201467,openai,gpt-4o-mini,1,0.08619685497961561,0.9138031450203844,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla legal reporting style with authentic journalistic structure, contextual details, and typical human writing patterns.",
4,bangla,gemini_2_5_pro,few-shot,international,articles_today/bangla_gemini_2_5_pro_few-shot_international_4.txt,8402797ffa147d5c1378f394d73d992797c3b467,openai,gpt-4o-mini,1,0.04047619047619048,0.9595238095238096,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, contextual depth, authentic journalistic style with balanced perspectives and nuanced political analysis typical of human reporting.",
4,bangla,gemma_3_12b_it,few-shot,entertainment,articles_today/bangla_gemma_3_12b_it_few-shot_entertainment_4.txt,811b9c04d29f0eb55a3d53b696f3a7fe6da6333d,openai,gpt-4o-mini,1,0.12914862914862915,0.8708513708513709,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic emotional language, vague details, repetitive structure, and formulaic farewell narrative typical of AI-generated Bangla content.",
4,hindi,gemini_2_5_flash,chain-of-thought,व_ज_ञ_न,articles_today/hindi_gemini_2_5_flash_chain-of-thought_व_ज_ञ_न_4.txt,fa5d3f5e88c43a0b04d3c291742f73139a9a25c1,openai,gpt-4o-mini,1,0.06515957446808511,0.9348404255319149,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, balanced presentation, repetitive cautionary language, and generic expert quotes suggest AI generation.",
4,hindi,gemini_2_5_flash,few-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_few-shot_व_द_श_4.txt,d9e77e4cddd38cf1ca92d76e880490e1dcdfd2c5,openai,gpt-4o-mini,1,0.1615819209039548,0.8384180790960452,,claude-sonnet-4-5-20250929,human,0.15,medium,"Contains BBC Hindi promotional links, social media references, and natural journalistic style with proper Hindi formatting.",
4,hindi,gemini_2_5_pro,zero-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_zero-shot_व_ज_ञ_न_4.txt,1cde4cdcd76c28aa616d0fbc046316dfdef14a6c,openai,gpt-4o-mini,1,0.11638378940076204,0.883616210599238,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi flow, culturally appropriate health advice, authentic formatting, and human-like structural variations suggest human authorship.",
4,hindi,gemma_3_12b_it,chain-of-thought,भ_रत,articles_today/hindi_gemma_3_12b_it_chain-of-thought_भ_रत_4.txt,2f0beeb38c526f686d0ff4c44e6fc50d12571ab1,openai,gpt-4o-mini,1,0.1451036454610436,0.8548963545389564,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic diplomatic language, formulaic structure, lacks specific details, and contradicts known events about Hasina's departure circumstances.",
4,hindi,gemma_3_12b_it,chain-of-thought,स_शल,articles_today/hindi_gemma_3_12b_it_chain-of-thought_स_शल_4.txt,fdf520879bf55f511f156a10fc6a453e121ae7d5,openai,gpt-4o-mini,1,0.1273603856970671,0.8726396143029329,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly systematic organization, and generic expert quotes suggest AI generation.",
4,hindi,gemma_3_12b_it,few-shot,व_ज_ञ_न,articles_today/hindi_gemma_3_12b_it_few-shot_व_ज_ञ_न_4.txt,73e6a6210f0a89bfd9eea6fe1f4e49a02fbf91fd,openai,gpt-4o-mini,1,0.09224011713030747,0.9077598828696926,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, generic explanations, formulaic transitions, and uniform tone suggest AI generation.",
4,hindi,gemma_3_12b_it,few-shot,व_द_श,articles_today/hindi_gemma_3_12b_it_few-shot_व_द_श_4.txt,fcd46137cec3bb5745d618d5dcc5f4bce2b9a135,openai,gpt-4o-mini,1,0.14561586638830898,0.8543841336116911,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi phrasing, contextual depth, journalistic structure, and authentic regional knowledge suggest human authorship.",
4,hindi,gpt_4o,chain-of-thought,व_ज_ञ_न,articles_today/hindi_gpt_4o_chain-of-thought_व_ज_ञ_न_4.txt,b7250dcb9f386ed066e647239b5af625ace951c0,openai,gpt-4o-mini,1,0.10996724379971923,0.8900327562002808,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format with perfect sections, formal medical terminology, and systematic organization typical of AI-generated educational content.",
4,tamil,gemini_2_5_flash,few-shot,இந_த_ய,articles_today/tamil_gemini_2_5_flash_few-shot_இந_த_ய_4.txt,d1a3b55b1060c701a24d5715b030da8201880427,openai,gpt-4o-mini,1,0.16229985443959244,0.8377001455604076,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural political rhetoric with authentic Tamil news style, typical opposition criticism patterns, and human journalistic flow.",
4,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_4.txt,0ce4291c79cf2a71f860b84dee17980656da3902,openai,gpt-4o-mini,1,0.15896795672076572,0.8410320432792343,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive phrasing, overly systematic narrative flow typical of AI-generated Tamil news content.",
4,tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_4.txt,4e127d14a70d7f5da09269d070f2e976fa778904,openai,gpt-4o-mini,1,0.15582655826558264,0.8441734417344173,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with typical journalistic structure, local context, and conventional reporting patterns for regional crime news.",
4,tamil,gemini_2_5_pro,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ம_வட_ட_மச_ல_4.txt,9a21d24df2348b2a524710b5e34ee48d0b981464,openai,gpt-4o-mini,1,0.20088544548976203,0.7991145545102379,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic placeholder details, overly formal Tamil news style, lacks authentic journalistic specificity.",
4,tamil,gemini_2_5_pro,few-shot,உலகம,articles_today/tamil_gemini_2_5_pro_few-shot_உலகம_4.txt,ceb329f7f78c14eaf26ed18f42786325e80a2181,openai,gpt-4o-mini,1,0.25374310480693457,0.7462568951930655,,claude-sonnet-4-5-20250929,human,0.15,medium,"Authentic Tamil news style with proper regional context, specific dates, names, and natural journalistic flow typical of human reporting.",
4,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_4.txt,d6927621657190c018543dd9838c7ebf7ff6ebcd,openai,gpt-4o-mini,1,0.1778846153846154,0.8221153846153846,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil political reporting style with authentic regional context, idiomatic expressions, and typical journalistic structure for Tamil news.",
4,tamil,gemini_2_5_pro,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_4.txt,df9dae76a892c0b52a9dc1b852bd950ba4adf15f,openai,gpt-4o-mini,1,0.16756756756756758,0.8324324324324324,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical crime reporting structure, and region-specific context.",
4,tamil,gemma_3_12b_it,zero-shot,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemma_3_12b_it_zero-shot_ச_ன_ம_ர_ல_ம_4.txt,b77d08bf13947b03e92734301a466ee56433bb7a,openai,gpt-4o-mini,1,0.07675438596491228,0.9232456140350878,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic quotes without attribution, and keyword stuffing indicate AI generation.",
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_4.txt,2a816eec3bf64ccb5346561758305cd19f126ae3,openai,gpt-4o-mini,1,0.07732696897374702,0.922673031026253,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly promotional tone, and generic entertainment article patterns suggest AI generation.",
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_4.txt,a83c0fcec07b673d87ed9269d7be12862e28d580,openai,gpt-4o-mini,1,0.17639168343393696,0.823608316566063,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing patterns, formulaic political analysis, and overly balanced presentation typical of AI generation.",
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_4.txt,563715ea75c0895b1f3cc75bd51ae0457ada4044,openai,gpt-4o-mini,1,0.20128904313336637,0.7987109568666336,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, formulaic structure, overly formal tone, and generic sports commentary patterns suggest AI generation.",
4,telugu,gemini_2_5_flash,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_4.txt,cc597d3fe809098377d4b2a100ea8707f3e035a7,openai,gpt-4o-mini,1,0.09180708890180128,0.9081929110981988,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive phrasing, bureaucratic tone, lacks journalistic attribution or specific quotes typical of human reporting.",
4,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_4.txt,206b1d3861a5f33cbda785be02a28e6fee137c09,openai,gpt-4o-mini,1,0.0772020725388601,0.9227979274611399,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with authentic local terminology, typical police security announcement structure, and region-specific details.",
4,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_4.txt,a6821d8941073cb58c3440d316774576ff6595b1,openai,gpt-4o-mini,1,0.1301775147928994,0.8698224852071006,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper journalistic structure, authentic regional terminology, and contextually appropriate military-diplomatic reporting.",
4,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_4.txt,19066e76525f8f64d8b705670e1712a2bcac8edd,openai,gpt-4o-mini,1,0.18056918547595682,0.8194308145240432,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu phrasing, authentic political messaging style, typical government press release structure and vocabulary.",
4,telugu,gemini_2_5_pro,zero-shot,eenadu_sports,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_sports_4.txt,82e299990c8be7bb576ee6732b94dc987587865e,openai,gpt-4o-mini,1,0.12364425162689804,0.8763557483731019,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu sports reporting style with authentic cricket terminology, proper names, and contextual flow typical of human journalism.",
4,telugu,gemma_3_12b_it,chain-of-thought,eenadu_crime,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_crime_4.txt,999866ff17c1e50484561791f117022efc700145,openai,gpt-4o-mini,1,0.27393785668991755,0.7260621433100825,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Contains editorial note in English, placeholder text (XXXX), and overly structured formatting inconsistent with authentic Telugu news articles.",
4,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_4.txt,4fa71c3f82700299ab48c70b3c10e2937f827c9d,openai,gpt-4o-mini,1,0.1397139713971397,0.8602860286028603,,claude-sonnet-4-5-20250929,,,,,"APITimeoutError: Request timed out or interrupted. This could be due to a network timeout, dropped connection, or request cancellation. See https://docs.anthropic.com/en/api/errors#long-requests for more details."
4,telugu,gemma_3_12b_it,zero-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_business_4.txt,4b4c30e0e41619029554fada4980ca2ab2b7943d,openai,gpt-4o-mini,1,0.11990776325903152,0.8800922367409685,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news structure with proper formatting, realistic recall details, and authentic journalistic style with quotes.",
4,telugu,gpt_4o,few-shot,eenadu_cinema,articles_today/telugu_gpt_4o_few-shot_eenadu_cinema_4.txt,974ee1ca57af7d46cd078cfcae3b709493374126,openai,gpt-4o-mini,1,0.2006841505131129,0.799315849486887,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic content, repetitive structure, lacks specific examples, formulaic transitions typical of AI-generated Telugu text.",
4,telugu,gpt_4o,few-shot,eenadu_sports,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_4.txt,6ad8010ffbf4ea78f55d3c493ffeff16bd79f55b,openai,gpt-4o-mini,1,0.1432469304229195,0.8567530695770805,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, vague details, English word 'significant' in Telugu text, lacks specific tournament/date information typical of sports journalism.",
4,telugu,gpt_4o,zero-shot,eenadu_crime,articles_today/telugu_gpt_4o_zero-shot_eenadu_crime_4.txt,04f0e1dd8cb5108d5aadffb2a44a65c8f121802e,openai,gpt-4o-mini,1,0.13055555555555556,0.8694444444444445,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural emotional narrative flow, authentic Telugu expressions, genuine human tragedy reporting style with cultural context.",
5,bangla,gemini_2_5_flash,chain-of-thought,entertainment,articles_today/bangla_gemini_2_5_flash_chain-of-thought_entertainment_5.txt,e8eed60a2d2adc1940aad24a1d71218a07b37e51,openai,gpt-4o-mini,1,0.08206330597889801,0.917936694021102,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, cultural context depth, nuanced social commentary, and authentic Bangla journalistic style suggest human authorship.",
5,bangla,gemini_2_5_flash,chain-of-thought,sports,articles_today/bangla_gemini_2_5_flash_chain-of-thought_sports_5.txt,cefab6beae10539e5b0f09b91bf2be36f7457367,openai,gpt-4o-mini,1,0.1757134862898713,0.8242865137101287,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic narrative structure, repetitive motivational themes, lacks specific names/details, formulaic sports journalism style typical of AI generation.",
5,bangla,gemini_2_5_flash,zero-shot,international,articles_today/bangla_gemini_2_5_flash_zero-shot_international_5.txt,ee6f4fca12c0048f5f496523196ff850b8b23956,openai,gpt-4o-mini,1,0.20527306967984935,0.7947269303201506,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla flow, realistic event details, authentic quotes, and typical local news structure suggest human authorship.",
5,bangla,gemini_2_5_flash,zero-shot,sports,articles_today/bangla_gemini_2_5_flash_zero-shot_sports_5.txt,61812475aa7a162c6f6ea286a6d41fc9ffe0d1e3,openai,gpt-4o-mini,1,0.11318482841661649,0.8868151715833835,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, emotional depth, cultural context, and authentic Bangla journalistic style suggest human authorship.",
5,bangla,gemini_2_5_pro,chain-of-thought,entertainment,articles_today/bangla_gemini_2_5_pro_chain-of-thought_entertainment_5.txt,63762c2231d79c383baa2d3890b335c3700f0526,openai,gpt-4o-mini,1,0.03908629441624366,0.9609137055837563,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, overly formal structure, generic quotes, and lack of specific contextual details suggest AI generation.",
5,bangla,gemini_2_5_pro,chain-of-thought,international,articles_today/bangla_gemini_2_5_pro_chain-of-thought_international_5.txt,7386dd08b2874858e5c3444815aa31a2d6f57604,openai,gpt-4o-mini,1,0.13836265223274696,0.861637347767253,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla writing style with authentic journalistic structure, proper use of mixed script words, and contextual depth typical of human",
5,bangla,gemini_2_5_pro,zero-shot,sports,articles_today/bangla_gemini_2_5_pro_zero-shot_sports_5.txt,0ac1fd9e319679d222454e67ed945440a791c787,openai,gpt-4o-mini,1,0.09816971713810316,0.9018302828618968,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla prose with cultural idioms, emotional depth, and authentic journalistic style typical of human sports writing.",
5,bangla,gemma_3_12b_it,few-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_few-shot_bangladesh_5.txt,6ab765fa441834c7b80590edf7328bec8f179b5c,openai,gpt-4o-mini,1,0.16436781609195403,0.835632183908046,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news style with local details, mixed English word 'impound', typical regional reporting structure",
5,hindi,gemini_2_5_flash,few-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_few-shot_व_द_श_5.txt,aa66a5a6b7c11148b5f3af94df70f08f59b826aa,openai,gpt-4o-mini,1,0.08925476603119584,0.9107452339688041,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi flow, contextual depth, geopolitical nuance, and authentic journalistic structure suggest human authorship.",
5,hindi,gemini_2_5_flash,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_zero-shot_व_द_श_5.txt,778eca96beaa9662f9c32c0b80837ceef35bf285,openai,gpt-4o-mini,1,0.12,0.88,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi syntax, authentic journalistic structure, balanced reporting with multiple perspectives, typical news article flow.",
5,hindi,gemini_2_5_pro,few-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_few-shot_मन_र_जन_5.txt,d025a36d093d784969d8ec121281b649ed87acdf,openai,gpt-4o-mini,1,0.24562334217506632,0.7543766578249337,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, cultural depth, authentic Hindi idioms, and nuanced historical storytelling suggest human authorship.",
5,hindi,gemma_3_12b_it,chain-of-thought,ख_ल,articles_today/hindi_gemma_3_12b_it_chain-of-thought_ख_ल_5.txt,f2de5276b6fd3a58cc8fbf1fe9812659234b39d4,openai,gpt-4o-mini,1,0.04637020144431775,0.9536297985556823,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi flow, contextual cricket terminology, authentic journalistic structure with expert quotes and nuanced analysis.",
5,hindi,gemma_3_12b_it,chain-of-thought,मन_र_जन,articles_today/hindi_gemma_3_12b_it_chain-of-thought_मन_र_जन_5.txt,bea8760cc5e842e86240e48b3e6bd64cd2505187,openai,gpt-4o-mini,1,0.1701161029782938,0.8298838970217062,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly promotional tone, and artificial narrative flow typical of AI-generated Hindi content.",
