uid,language,model,prompting_technique,category,path,text_sha1,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error
03712,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_03712.txt,7490616db3210afd7315715a114ae4642ddcf000,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of identical phrases, incoherent grammar, lacks logical flow, and contains meaningless sentence structures typical of AI generation.",
04893,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_04893.txt,660ead842269185f3930880b0f57a5de3e559e44,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent grammar, nonsensical content structure, and unnatural Tamil syntax indicate AI generation.",
04965,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_04965.txt,7f6ed47cf9111c6a2d8ed0c4b217d467e952ddff,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of identical phrases, incoherent sentence structure, and meaningless content patterns indicate AI generation.",
06454,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_06454.txt,95119848b6523b92e2ca850fc973a2ee72a1effb,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of phrases, incoherent structure, and meaningless word patterns indicate AI generation with poor Tamil language model.",
6,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_6.txt,5d5dcdc846e4fe6b7d68ddc9e38830c6da14793f,claude-sonnet-4-5-20250929,ai,0.95,medium,"Extreme repetition of identical phrases, incoherent structure, and nonsensical Tamil text indicate AI generation failure.",
1,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_1.txt,3be6463e9ab719d3eb2aa6f6d038a1b973c9e936,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured narrative, consistent formal Telugu style, detailed procedural descriptions, and uniform tone suggest AI generation.",
1,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_1.txt,6d406b501d6dc288c9836646969f5d399a8b5b62,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic quotes, perfect formatting, and overly promotional tone suggest AI generation.",
11,telugu,gemini_2_5_flash,chain-of-thought,eenadu_business,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_business_11.txt,6233b9e0bcd1d4902b7f47a2814ccacce27caf71,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured, repetitive phrasing, generic financial advice, lacks specific data or personal voice typical of human journalism.",
11,telugu,gemini_2_5_flash,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_national_11.txt,d262e92ddbd85df371229c914a07a1ac4a708744,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu flow, complex constitutional details, contextual depth, and authentic journalistic structure suggest human authorship.",
12,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_12.txt,a4ed4bc0490084178b5c59454a3c41ccb915a30e,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic praise, lacks specific box office numbers, repetitive promotional language typical of AI-generated content.",
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_4.txt,2a816eec3bf64ccb5346561758305cd19f126ae3,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly promotional tone, and generic entertainment article patterns suggest AI generation.",
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_4.txt,a83c0fcec07b673d87ed9269d7be12862e28d580,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing patterns, formulaic political analysis, and overly balanced presentation typical of AI generation.",
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_4.txt,563715ea75c0895b1f3cc75bd51ae0457ada4044,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, formulaic structure, overly formal tone, and generic sports commentary patterns suggest AI generation.",
8,telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_8.txt,5f38c78e46c9c441b56101b4762e53ce5a6f8253,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, placeholder text like '[నేటి తేదీ]', idealized narrative, and repetitive praise patterns suggest AI generation.",
9,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_9.txt,7de61ff05e573f077166f966a295a62a9e4eba48,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured Telugu news format with precise details, formulaic phrasing, and typical AI-generated news article patterns.",
1,telugu,gemini_2_5_pro,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_crime_1.txt,2e0d8c4f38f7bba3f10c623ce1be34826286865c,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic quotes, and overly structured narrative typical of AI-generated Telugu news.",
11,telugu,gemini_2_5_pro,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_11.txt,b5b4d29c4a819805cfaf532a4d25386831d97bc3,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic cricket reporting structure, contextual details, and human narrative flow.",
2,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_2.txt,37ee0c1712edc5fd8b6dec7af48d1b525708a300,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic regional context, typical journalistic structure, and culturally appropriate narrative flow.",
2,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_2.txt,3c8bca058e011f21e10fe0d3fa7249d63477b8dd,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic cultural context, idiomatic expressions, and organic narrative flow typical of human journalism.",
3,telugu,gemini_2_5_pro,chain-of-thought,eenadu_business,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_business_3.txt,802b4ed687cd8d21a95a4bccc5b8f77ce09c0958,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic journalistic structure, proper regional terminology, and organic flow typical of human Telugu news reporting.",
4,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_4.txt,206b1d3861a5f33cbda785be02a28e6fee137c09,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with authentic local terminology, typical police security announcement structure, and region-specific details.",
5,telugu,gemini_2_5_pro,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_5.txt,bc8b0047a1cf3e4943ef2e17b2c2571590944659,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu journalistic style with authentic cricket reporting conventions, idiomatic expressions, and culturally appropriate narrative flow.",
7,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_7.txt,adfd4257e054fe8b834042dc77d94b42199c780a,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed Telugu-Kannada-Tamil script, unnatural code-switching, formulaic structure, and generic social media references suggest AI generation.",
7,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_7.txt,f887eed033ff6d6c11f1165924e423b7de668d60,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with authentic regional terminology, typical journalistic structure, and contextually appropriate local references.",
9,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_9.txt,2e3f8a953646f0e4105ed4482e404dad3bc19672,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu phrasing, authentic cultural context, typical news format with proper source attribution and official statement structure.",
1,telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_1.txt,ab73bca482b28323176941fac8f805208682ce00,claude-sonnet-4-5-20250929,ai,0.98,medium,"Contains English meta-commentary explaining placeholder details, article structure, and instructions for customization—clear AI generation artifacts.",
1,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_1.txt,d742c8314e332737b6c711ebb853dbc865731d8d,claude-sonnet-4-5-20250929,ai,0.99,medium,"Contains extensive meta-commentary, disclaimers, transliteration, and English translation typical of AI-generated demonstration content, not actual news.",
10,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_10.txt,624b1266ea38cecae8c2ba092d0d1f2f0365190d,claude-sonnet-4-5-20250929,ai,0.98,medium,"Extensive meta-commentary, placeholder content, and explicit instructions for customization reveal AI generation with editorial notes.",
2,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_2.txt,063d599ab4b74d0e2c9c1a3e99169c65ed7b8639,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic statistics without sources, and overly promotional tone typical of AI-generated content.",
3,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_3.txt,41dc8e0f31570d3680687fe204fbdb87cddece4b,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic cultural context, varied sentence structures, and genuine expert quotes with names.",
4,telugu,gemma_3_12b_it,chain-of-thought,eenadu_crime,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_crime_4.txt,999866ff17c1e50484561791f117022efc700145,claude-sonnet-4-5-20250929,ai,0.92,medium,"Contains editorial note in English, placeholder text (XXXX), and overly structured formatting inconsistent with authentic Telugu news articles.",
6,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_6.txt,688833d310a17a8a0c408458d206205e1d29721b,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic placeholders like [గని పేరు], [ముఖ్యమంత్రి పేరు], repetitive structure, and formulaic disaster reporting pattern suggest AI generation.",
7,telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_7.txt,0ebe5c4c7fcf15cfd7dc4904d3c54832c05e78b8,claude-sonnet-4-5-20250929,ai,0.95,medium,"Extensive English meta-commentary, disclaimers, and structural instructions reveal AI generation rather than authentic Telugu journalism.",
8,telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_8.txt,74ef360c3d400bb1b7fc0a41e0389c2841ac9dd8,claude-sonnet-4-5-20250929,ai,0.99,medium,"Meta-textual instructions requesting context, typical AI placeholder response pattern, not actual news content in Telugu.",
9,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_9.txt,663ecdd0a44aefa5b42bfafe130feaa009c60340,claude-sonnet-4-5-20250929,human,0.25,medium,"Contains placeholder text and incomplete information typical of draft human journalism, not polished AI output.",
00198,telugu,gpt_4o,chain-of-thought,eenadu_crime,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_crime_00198.txt,2621dc448f659bb5a5bc1338c5b5012f0ca4d3fb,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, formulaic structure, generic official statements, and overly formal Telugu style suggest AI generation.",
00484,telugu,gpt_4o,chain-of-thought,eenadu_cinema,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_00484.txt,083650bc33b05af94545d1ecfc4dafc71ba35816,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic promotional content, repetitive phrasing, vague details, formulaic structure typical of AI-generated Telugu news articles.",
00712,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_00712.txt,a5013f7b3dd71502ff8272c55da8ed1d71670859,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic journalistic structure, typical human phrasing patterns, and contextually appropriate vocabulary usage.",
01424,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_01424.txt,091b7db69797faba3b6b0cb8c5eab7f5feff8a70,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, vague content, repetitive phrasing, lacks specific details, formulaic news template typical of AI generation",
02476,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_02476.txt,63114d71763e490af7ca6004b1a2acfaaa8b0e85,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, lacks specific details, formulaic conclusion typical of AI-generated Telugu content.",
02850,telugu,gpt_4o,chain-of-thought,eenadu_sports,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_02850.txt,b70e504932c74e733cac510b288a72ed178cb3a0,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic structure, formulaic transitions, and lack of specific details suggest AI generation.",
03333,telugu,gpt_4o,chain-of-thought,eenadu_sports,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_03333.txt,7011d2192f7ab51b906b0ee930133871fad368f9,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic biographical structure, repetitive phrasing, lacks specific details, dates, or verifiable facts about the athlete.",
05321,telugu,gpt_4o,chain-of-thought,eenadu_crime,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_crime_05321.txt,94d7f3828a48a836571493742baddb5a2a34e01a,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, generic phrasing, repetitive transitions, lacks specific details and authentic journalistic voice typical of human Telugu news.",
07029,telugu,gpt_4o,chain-of-thought,eenadu_business,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_business_07029.txt,e705910e8c4858897f3594ea24ffdb409695c579,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic content structure, lacks specific details typical of human journalism in Telugu.",
07212,telugu,gpt_4o,chain-of-thought,eenadu_cinema,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_07212.txt,c6c56f78cadb56d2437612248c05af16b8efdaf2,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing, generic content, and formulaic conclusion typical of AI-generated Telugu text.",
00724,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_00724.txt,26ff0aa684c0b7fe97d0f5e9e39ddfa6d9e03238,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive nonsensical phrases, grammatically broken Telugu, unnatural structure, and meaningless content patterns indicate AI generation.",
01155,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01155.txt,853b21dd250aee85080818b546756d0f65b28f15,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe repetitive text corruption, nonsensical Telugu words, and unnatural phrase patterns indicate AI generation failure.",
01225,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01225.txt,06ad04b94dd91ad7d4819adf5f839613f02f898d,claude-sonnet-4-5-20250929,ai,0.98,medium,"Severe repetitive loops, nonsensical Telugu text, and broken grammar indicate AI generation failure or corruption.",
01302,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_01302.txt,f995677d504a71e62943282f264aad2a0ce7722f,claude-sonnet-4-5-20250929,ai,0.95,medium,Severe repetitive text pattern and nonsensical Telugu content indicates AI generation malfunction or corruption.,
03097,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_03097.txt,9a80148570c4aec2499ded4b97728c047fb72a93,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe grammatical errors, nonsensical Telugu words, repetitive broken phrases, and incoherent structure indicate AI generation failure.",
03426,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_03426.txt,17e48c51bc68cce06b9bbf3fb4cfa0a30382477a,claude-sonnet-4-5-20250929,ai,0.98,medium,"Severe repetitive loops, nonsensical Telugu text, grammatical incoherence, and broken sentence structures indicate AI generation failure.",
05293,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_05293.txt,912acd9387f3a0ffc1c6b106b1e923dd851dfcb6,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent Telugu text with nonsensical phrases, grammatical errors, and repetitive broken structure indicating AI generation failure.",
05965,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_05965.txt,862c0a2978cbd497c3ecfd1796909fcd691bb72e,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe Telugu orthographic errors, nonsensical words, unnatural syntax, and repetitive gibberish patterns indicate AI generation failure.",
06270,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_06270.txt,ba803320aa7d389d44e56adecc5022de46c1aaea,claude-sonnet-4-5-20250929,ai,0.98,medium,Severe repetitive text pattern with 'మీడే మరణ' looping endlessly indicates AI generation malfunction or corruption.,
07011,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_07011.txt,6c941b1b58c7860ce2c08a5ea81a9349a521b434,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent Telugu text with nonsensical words, repetitive patterns, and grammatical errors typical of AI generation failure.",
1,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_1.txt,32356ae0e123f40a409ae86d035b2acee5c11ee5,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic local context, proper cultural references, and realistic event details.",
11,telugu,gemini_2_5_flash,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_11.txt,f97cff4adedd2e87e9dd372be9ce73b9f3496d6b,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu news style with proper administrative terminology and conventional news structure typical of human journalism.,
11,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_11.txt,cd99ef2906229b6b17d246bc0705891154b6e821,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu flow, specific local details, typical news article structure with registration deadline and venue specifics.",
12,telugu,gemini_2_5_flash,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_12.txt,0383a9334aca2da733f639a23b1fa702dad4a711,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper legal terminology, contextual flow, and journalistic structure typical of human reporting.",
14,telugu,gemini_2_5_flash,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_14.txt,67108e2ace69e2a6c922eb07e0aeb4af4f0de2c1,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu journalistic style with authentic regional details, proper case structure, and human-like narrative flow.",
2,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_2.txt,809bd61a6035c2a2ded043c570a211a765fb3b6d,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu sports reporting style with typical journalistic structure and authentic regional phrasing.,
3,telugu,gemini_2_5_flash,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_3.txt,c6083a05983f19d0afe3cd1b26c9f8f51ea9f467,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic investment advice, repetitive phrasing, lacks specific data or named sources typical of human financial journalism.",
5,telugu,gemini_2_5_flash,few-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_cinema_5.txt,370fafae04a6406bc5d124abebf3b84ddd065c61,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu flow, authentic filmmaker perspective, culturally grounded references, human-like narrative structure and emotional expression.",
6,telugu,gemini_2_5_flash,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_crime_6.txt,3b00f9d0e5f8fee6d039bf7bfcedade804c52172,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu narrative flow, emotional depth, local reporting style, authentic journalistic structure with witness accounts.",
9,telugu,gemini_2_5_flash,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_crime_9.txt,68ffe56ea3276c3065dab02b83e0072f491c7ed4,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with local details, typical journalistic structure, and authentic regional reporting patterns.",
10,telugu,gemini_2_5_pro,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_crime_10.txt,9497a622e955d9cf03b4854dceb7a115e3a0364f,claude-sonnet-4-5-20250929,human,0.08,medium,"Natural Telugu news style with authentic local details, emotional narrative flow, and region-specific reporting conventions.",
12,telugu,gemini_2_5_pro,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_business_12.txt,c8f0f1bb2bbfaef446b0aab60dcf4ac98d1a8791,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu business reporting style with specific financial data, regulatory filing references, and market-specific terminology typical of human journalism.",
14,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_14.txt,d575259bd7923709ff7c0e5855e8e1b327320d06,claude-sonnet-4-5-20250929,human,0.12,medium,Natural Telugu news style with authentic legal terminology and conventional court reporting structure.,
17,telugu,gemini_2_5_pro,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_sports_17.txt,b2638572a1b4c8631278f554d92878c5efc8d39f,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper cricket terminology, authentic journalistic flow, and contextually appropriate phrasing.",
2,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_2.txt,8e4f92e5973c75182c9c46ab3b71f065267873f4,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with authentic journalistic structure, proper case references, and genuine emotional quotes from victims' family.",
4,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_4.txt,a6821d8941073cb58c3440d316774576ff6595b1,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper journalistic structure, authentic regional terminology, and contextually appropriate military-diplomatic reporting.",
5,telugu,gemini_2_5_pro,few-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_cinema_5.txt,8609490d3b39003bd2b79440565c34cb1b27c16e,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu news style with authentic administrative terminology and conventional reporting structure typical of regional journalism.,
7,telugu,gemini_2_5_pro,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_business_7.txt,ce413904815ad5d0636683e8af8630b1c42017d0,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with proper government terminology, authentic news structure, and contextually appropriate financial reporting.",
9,telugu,gemini_2_5_pro,few-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_cinema_9.txt,bdc01d7b2996b77b83be90f2d5392458e9047966,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu film news style with authentic industry terminology and conventional promotional language patterns.,
9,telugu,gemini_2_5_pro,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_crime_9.txt,fd4b2200486c435dc09812407f0308809ea76b55,claude-sonnet-4-5-20250929,human,0.08,medium,"Natural Telugu news style with authentic regional details, proper journalistic structure, and culturally appropriate phrasing.",
1,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_1.txt,0c45afe425ce85adcde841078e8ce4f27704dd89,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, lacks specific data/quotes typical of real Telugu news reporting.",
1,telugu,gemma_3_12b_it,few-shot,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_cinema_1.txt,6ae90d8705edcdfc5ee27f941b1d5ebcbba57632,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic promotional language, formulaic structure, lacks specific details typical of authentic Telugu film journalism.",
10,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_10.txt,3cfd2e78aa780ab73e141dfd4ac3c2e9ccb4eca9,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu writing style with authentic journalistic structure, typical regional business news formatting and conventional phrasing patterns.",
11,telugu,gemma_3_12b_it,few-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_11.txt,a88127380a3a2f0862626bc05e607618acb62d51,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu news style with typical regional reporting structure and authentic local context about bank employee protests.,
2,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_2.txt,6cff51de7634902a6eb36a10f5d4c0a5dc0e6876,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu news style with typical regional business reporting structure and authentic journalistic phrasing.,
