language,model,prompting_technique,category,uid,filename,path,source
tamil,gemma_3_12b_it,few-shot,க_ற_றம,3,tamil_gemma_3_12b_it_few-shot_க_ற_றம_3.txt,articles_today/tamil_gemma_3_12b_it_few-shot_க_ற_றம_3.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,3,tamil_gemma_3_12b_it_few-shot_தம_ழகம_3.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_3.txt,ai
tamil,gemma_3_12b_it,few-shot,தம_ழகம,5,tamil_gemma_3_12b_it_few-shot_தம_ழகம_5.txt,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_5.txt,ai
tamil,gemma_3_12b_it,few-shot,க_ற_றம,7,tamil_gemma_3_12b_it_few-shot_க_ற_றம_7.txt,articles_today/tamil_gemma_3_12b_it_few-shot_க_ற_றம_7.txt,ai
tamil,gpt_4o,few-shot,இந_த_ய,00182,tamil_gpt_4o_few-shot_இந_த_ய_00182.txt,articles_today/tamil_gpt_4o_few-shot_இந_த_ய_00182.txt,ai
tamil,gpt_4o,few-shot,தம_ழகம,02374,tamil_gpt_4o_few-shot_தம_ழகம_02374.txt,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_02374.txt,ai
tamil,gpt_4o,few-shot,உலகம,02982,tamil_gpt_4o_few-shot_உலகம_02982.txt,articles_today/tamil_gpt_4o_few-shot_உலகம_02982.txt,ai
tamil,gpt_4o,few-shot,க_ற_றம,04119,tamil_gpt_4o_few-shot_க_ற_றம_04119.txt,articles_today/tamil_gpt_4o_few-shot_க_ற_றம_04119.txt,ai
tamil,gpt_4o,few-shot,வ_ள_ய_ட_ட,04162,tamil_gpt_4o_few-shot_வ_ள_ய_ட_ட_04162.txt,articles_today/tamil_gpt_4o_few-shot_வ_ள_ய_ட_ட_04162.txt,ai
tamil,gpt_4o,few-shot,தம_ழகம,05388,tamil_gpt_4o_few-shot_தம_ழகம_05388.txt,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_05388.txt,ai
tamil,gpt_4o,few-shot,மர_மம,06265,tamil_gpt_4o_few-shot_மர_மம_06265.txt,articles_today/tamil_gpt_4o_few-shot_மர_மம_06265.txt,ai
tamil,gpt_4o,few-shot,க_ற_றம,06750,tamil_gpt_4o_few-shot_க_ற_றம_06750.txt,articles_today/tamil_gpt_4o_few-shot_க_ற_றம_06750.txt,ai
tamil,gpt_4o,few-shot,ம_வட_ட_மச_ல,1,tamil_gpt_4o_few-shot_ம_வட_ட_மச_ல_1.txt,articles_today/tamil_gpt_4o_few-shot_ம_வட_ட_மச_ல_1.txt,ai
tamil,gpt_4o,few-shot,தம_ழகம,21,tamil_gpt_4o_few-shot_தம_ழகம_21.txt,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_21.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,00317,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_00317.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_00317.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,00775,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_00775.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_00775.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,01192,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_01192.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_01192.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,இந_த_ய,01890,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_இந_த_ய_01890.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_இந_த_ய_01890.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,இந_த_ய,04556,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_இந_த_ய_04556.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_இந_த_ய_04556.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,04737,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_04737.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_04737.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,க_ற_றம,05715,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_க_ற_றம_05715.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_க_ற_றம_05715.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,05770,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_05770.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_05770.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,வ_ள_ய_ட_ட,06538,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_வ_ள_ய_ட_ட_06538.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_வ_ள_ய_ட_ட_06538.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,06851,tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_06851.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_06851.txt,ai
tamil,gemini_2_5_flash,zero-shot,தம_ழகம,1,tamil_gemini_2_5_flash_zero-shot_தம_ழகம_1.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_1.txt,ai
tamil,gemini_2_5_flash,zero-shot,இந_த_ய,1,tamil_gemini_2_5_flash_zero-shot_இந_த_ய_1.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_இந_த_ய_1.txt,ai
tamil,gemini_2_5_flash,zero-shot,க_ற_றம,2,tamil_gemini_2_5_flash_zero-shot_க_ற_றம_2.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_க_ற_றம_2.txt,ai
tamil,gemini_2_5_flash,zero-shot,தம_ழகம,2,tamil_gemini_2_5_flash_zero-shot_தம_ழகம_2.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_2.txt,ai
tamil,gemini_2_5_flash,zero-shot,தம_ழகம,21,tamil_gemini_2_5_flash_zero-shot_தம_ழகம_21.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_21.txt,ai
tamil,gemini_2_5_flash,zero-shot,வ_ள_ய_ட_ட,3,tamil_gemini_2_5_flash_zero-shot_வ_ள_ய_ட_ட_3.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_வ_ள_ய_ட_ட_3.txt,ai
tamil,gemini_2_5_flash,zero-shot,ம_வட_ட_மச_ல,3,tamil_gemini_2_5_flash_zero-shot_ம_வட_ட_மச_ல_3.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_ம_வட_ட_மச_ல_3.txt,ai
tamil,gemini_2_5_flash,zero-shot,க_ற_றம,5,tamil_gemini_2_5_flash_zero-shot_க_ற_றம_5.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_க_ற_றம_5.txt,ai
tamil,gemini_2_5_flash,zero-shot,தம_ழகம,5,tamil_gemini_2_5_flash_zero-shot_தம_ழகம_5.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_5.txt,ai
tamil,gemini_2_5_flash,zero-shot,தம_ழகம,9,tamil_gemini_2_5_flash_zero-shot_தம_ழகம_9.txt,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_9.txt,ai
tamil,gemini_2_5_pro,zero-shot,தல_யங_கம,1,tamil_gemini_2_5_pro_zero-shot_தல_யங_கம_1.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_தல_யங_கம_1.txt,ai
tamil,gemini_2_5_pro,zero-shot,உலகம,1,tamil_gemini_2_5_pro_zero-shot_உலகம_1.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_உலகம_1.txt,ai
tamil,gemini_2_5_pro,zero-shot,மர_மம,1,tamil_gemini_2_5_pro_zero-shot_மர_மம_1.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_மர_மம_1.txt,ai
tamil,gemini_2_5_pro,zero-shot,தம_ழகம,11,tamil_gemini_2_5_pro_zero-shot_தம_ழகம_11.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_11.txt,ai
tamil,gemini_2_5_pro,zero-shot,தம_ழகம,2,tamil_gemini_2_5_pro_zero-shot_தம_ழகம_2.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_2.txt,ai
tamil,gemini_2_5_pro,zero-shot,ம_வட_ட_மச_ல,2,tamil_gemini_2_5_pro_zero-shot_ம_வட_ட_மச_ல_2.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_ம_வட_ட_மச_ல_2.txt,ai
tamil,gemini_2_5_pro,zero-shot,தம_ழகம,25,tamil_gemini_2_5_pro_zero-shot_தம_ழகம_25.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_25.txt,ai
tamil,gemini_2_5_pro,zero-shot,க_ற_றம,4,tamil_gemini_2_5_pro_zero-shot_க_ற_றம_4.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_4.txt,ai
tamil,gemini_2_5_pro,zero-shot,க_ற_றம,5,tamil_gemini_2_5_pro_zero-shot_க_ற_றம_5.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_5.txt,ai
tamil,gemini_2_5_pro,zero-shot,க_ற_றம,8,tamil_gemini_2_5_pro_zero-shot_க_ற_றம_8.txt,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_8.txt,ai
tamil,gemma_3_12b_it,zero-shot,ம_வட_ட_மச_ல,1,tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_1.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_1.txt,ai
tamil,gemma_3_12b_it,zero-shot,தம_ழகம,2,tamil_gemma_3_12b_it_zero-shot_தம_ழகம_2.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_2.txt,ai
tamil,gemma_3_12b_it,zero-shot,தம_ழகம,22,tamil_gemma_3_12b_it_zero-shot_தம_ழகம_22.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_22.txt,ai
tamil,gemma_3_12b_it,zero-shot,தம_ழகம,24,tamil_gemma_3_12b_it_zero-shot_தம_ழகம_24.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_24.txt,ai
tamil,gemma_3_12b_it,zero-shot,க_ற_றம,3,tamil_gemma_3_12b_it_zero-shot_க_ற_றம_3.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_க_ற_றம_3.txt,ai
tamil,gemma_3_12b_it,zero-shot,ம_வட_ட_மச_ல,3,tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_3.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_3.txt,ai
tamil,gemma_3_12b_it,zero-shot,தம_ழகம,3,tamil_gemma_3_12b_it_zero-shot_தம_ழகம_3.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_3.txt,ai
tamil,gemma_3_12b_it,zero-shot,ச_ன_ம_ர_ல_ம,4,tamil_gemma_3_12b_it_zero-shot_ச_ன_ம_ர_ல_ம_4.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_ச_ன_ம_ர_ல_ம_4.txt,ai
tamil,gemma_3_12b_it,zero-shot,இந_த_ய,6,tamil_gemma_3_12b_it_zero-shot_இந_த_ய_6.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_இந_த_ய_6.txt,ai
tamil,gemma_3_12b_it,zero-shot,க_ற_றம,7,tamil_gemma_3_12b_it_zero-shot_க_ற_றம_7.txt,articles_today/tamil_gemma_3_12b_it_zero-shot_க_ற_றம_7.txt,ai
tamil,gpt_4o,zero-shot,ம_வட_ட_மச_ல,01052,tamil_gpt_4o_zero-shot_ம_வட_ட_மச_ல_01052.txt,articles_today/tamil_gpt_4o_zero-shot_ம_வட_ட_மச_ல_01052.txt,ai
tamil,gpt_4o,zero-shot,இந_த_ய,01359,tamil_gpt_4o_zero-shot_இந_த_ய_01359.txt,articles_today/tamil_gpt_4o_zero-shot_இந_த_ய_01359.txt,ai
tamil,gpt_4o,zero-shot,தம_ழகம,01530,tamil_gpt_4o_zero-shot_தம_ழகம_01530.txt,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_01530.txt,ai
tamil,gpt_4o,zero-shot,ஸ_ட_ட_எக_ஸ_ப_ரஸ,01861,tamil_gpt_4o_zero-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_01861.txt,articles_today/tamil_gpt_4o_zero-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_01861.txt,ai
tamil,gpt_4o,zero-shot,க_ற_றம,02307,tamil_gpt_4o_zero-shot_க_ற_றம_02307.txt,articles_today/tamil_gpt_4o_zero-shot_க_ற_றம_02307.txt,ai
tamil,gpt_4o,zero-shot,உலகம,02761,tamil_gpt_4o_zero-shot_உலகம_02761.txt,articles_today/tamil_gpt_4o_zero-shot_உலகம_02761.txt,ai
tamil,gpt_4o,zero-shot,தம_ழகம,04286,tamil_gpt_4o_zero-shot_தம_ழகம_04286.txt,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_04286.txt,ai
tamil,gpt_4o,zero-shot,தம_ழகம,04529,tamil_gpt_4o_zero-shot_தம_ழகம_04529.txt,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_04529.txt,ai
tamil,gpt_4o,zero-shot,ம_வட_ட_மச_ல,06817,tamil_gpt_4o_zero-shot_ம_வட_ட_மச_ல_06817.txt,articles_today/tamil_gpt_4o_zero-shot_ம_வட_ட_மச_ல_06817.txt,ai
tamil,gpt_4o,zero-shot,தம_ழகம,19,tamil_gpt_4o_zero-shot_தம_ழகம_19.txt,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_19.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,ம_வட_ட_மச_ல,00489,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_ம_வட_ட_மச_ல_00489.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_ம_வட_ட_மச_ல_00489.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,00895,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_00895.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_00895.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,00953,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_00953.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_00953.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,02604,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02604.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02604.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,02887,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02887.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02887.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,03712,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_03712.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_03712.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,04893,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_04893.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_04893.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,04965,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_04965.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_04965.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,06454,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_06454.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_06454.txt,ai
tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,6,tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_6.txt,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_6.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,1,telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_1.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_1.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,1,telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_1.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_1.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_business,11,telugu_gemini_2_5_flash_chain-of-thought_eenadu_business_11.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_business_11.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_national,11,telugu_gemini_2_5_flash_chain-of-thought_eenadu_national_11.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_national_11.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,12,telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_12.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_12.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,4,telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_4.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_4.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,4,telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_4.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_4.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,4,telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_4.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_4.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,8,telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_8.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_8.txt,ai
telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,9,telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_9.txt,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_9.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_crime,1,telugu_gemini_2_5_pro_chain-of-thought_eenadu_crime_1.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_crime_1.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_sports,11,telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_11.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_11.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,2,telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_2.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_2.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,2,telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_2.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_2.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_business,3,telugu_gemini_2_5_pro_chain-of-thought_eenadu_business_3.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_business_3.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,4,telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_4.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_4.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_sports,5,telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_5.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_5.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,7,telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_7.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_7.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,7,telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_7.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_7.txt,ai
telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,9,telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_9.txt,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_9.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,1,telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_1.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_1.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,1,telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_1.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_1.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,10,telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_10.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_10.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,2,telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_2.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_2.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,3,telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_3.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_3.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_crime,4,telugu_gemma_3_12b_it_chain-of-thought_eenadu_crime_4.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_crime_4.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,6,telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_6.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_6.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,7,telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_7.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_7.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,8,telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_8.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_8.txt,ai
telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,9,telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_9.txt,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_9.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_crime,00198,telugu_gpt_4o_chain-of-thought_eenadu_crime_00198.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_crime_00198.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_cinema,00484,telugu_gpt_4o_chain-of-thought_eenadu_cinema_00484.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_00484.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_national,00712,telugu_gpt_4o_chain-of-thought_eenadu_national_00712.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_00712.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_national,01424,telugu_gpt_4o_chain-of-thought_eenadu_national_01424.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_01424.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_national,02476,telugu_gpt_4o_chain-of-thought_eenadu_national_02476.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_02476.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_sports,02850,telugu_gpt_4o_chain-of-thought_eenadu_sports_02850.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_02850.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_sports,03333,telugu_gpt_4o_chain-of-thought_eenadu_sports_03333.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_03333.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_crime,05321,telugu_gpt_4o_chain-of-thought_eenadu_crime_05321.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_crime_05321.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_business,07029,telugu_gpt_4o_chain-of-thought_eenadu_business_07029.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_business_07029.txt,ai
telugu,gpt_4o,chain-of-thought,eenadu_cinema,07212,telugu_gpt_4o_chain-of-thought_eenadu_cinema_07212.txt,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_07212.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,00724,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_00724.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_00724.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,01155,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01155.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01155.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,01225,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01225.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01225.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,01302,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_01302.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_01302.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,03097,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_03097.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_03097.txt,ai
