uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error
3,tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_3.txt,ae8ce842f924c4c9076ec556cff9fc643da31538,openai,gpt-4o-mini,1,0.18649045521292218,0.8135095447870778,
4,tamil,gemini_2_5_pro,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ம_வட_ட_மச_ல_4.txt,9a21d24df2348b2a524710b5e34ee48d0b981464,openai,gpt-4o-mini,1,0.20088544548976203,0.7991145545102379,
4,tamil,gemini_2_5_pro,chain-of-thought,க_ற_றம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_க_ற_றம_4.txt,4e127d14a70d7f5da09269d070f2e976fa778904,openai,gpt-4o-mini,1,0.15582655826558264,0.8441734417344173,
5,tamil,gemini_2_5_pro,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ச_ன_ம_ர_ல_ம_5.txt,f246c13e75756aad07cc12406b8042b0aa000276,openai,gpt-4o-mini,1,0.16154422788605696,0.8384557721139431,
6,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_6.txt,5ea22b41c709bc407e87014c974f742608993f6f,openai,gpt-4o-mini,1,0.08149882903981265,0.9185011709601874,
7,tamil,gemini_2_5_pro,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_தம_ழகம_7.txt,22d2e514c9113a20e7fe83e8e6feb77384d927be,openai,gpt-4o-mini,1,0.158097068716963,0.8419029312830371,
1,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_1.txt,82dfa83c8e8fcdcf4473780157365db8c2f276a4,openai,gpt-4o-mini,1,0.04838709677419355,0.9516129032258065,
1,tamil,gemma_3_12b_it,chain-of-thought,க_ற_றம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_க_ற_றம_1.txt,1d6541542a7aa98efb8bb7ff8111d2c129f965f8,openai,gpt-4o-mini,1,0.028254847645429362,0.9717451523545706,
1,tamil,gemma_3_12b_it,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,c82c786c79c6bbe45c83f53f4f6fd660895f94c7,openai,gpt-4o-mini,1,0.07374476987447699,0.926255230125523,
1,tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_1.txt,62056e4bc77c58d19204c803e3dbeb9f36ec3ed4,openai,gpt-4o-mini,1,0.06893106893106893,0.9310689310689311,
12,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_12.txt,6c273c1808f531082caa5b05375a05edc4708478,openai,gpt-4o-mini,1,0.15331641899238854,0.8466835810076114,
13,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_13.txt,0eb53c51d1f1e4958a5287cd77f1a81a9b483692,openai,gpt-4o-mini,1,0.030678466076696165,0.9693215339233039,
2,tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_2.txt,7959b429037eac0c5460638a705b4033bb724a0d,openai,gpt-4o-mini,1,0.17873100983020554,0.8212689901697945,
2,tamil,gemma_3_12b_it,chain-of-thought,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ம_வட_ட_மச_ல_2.txt,7dbe337330db7008de0705d0a0f453c2dfdd92ac,openai,gpt-4o-mini,1,0.22860071758072784,0.7713992824192721,
3,tamil,gemma_3_12b_it,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_ச_ன_ம_ர_ல_ம_3.txt,6e867230465d13fe419e8e0c9ec2e13d830a88c1,openai,gpt-4o-mini,1,0.15002180549498473,0.8499781945050153,
3,tamil,gemma_3_12b_it,chain-of-thought,இந_த_ய,articles_today/tamil_gemma_3_12b_it_chain-of-thought_இந_த_ய_3.txt,56d622446b061898b9be5f28f8ae5cf4155e5969,openai,gpt-4o-mini,1,0.1681374825824431,0.8318625174175569,
00908,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_00908.txt,94d32d9527f249ea501859d6e6d272091ab3885d,openai,gpt-4o-mini,1,0.05615141955835962,0.9438485804416403,
01834,tamil,gpt_4o,chain-of-thought,தம_ழகம,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_01834.txt,73dd75f886c3dbde009c34734d37a164429e1bfe,openai,gpt-4o-mini,1,0.0834403080872914,0.9165596919127086,
02430,tamil,gpt_4o,chain-of-thought,தம_ழகம,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_02430.txt,a5197f056d7ba2ace9e15e6a07c83425b643204c,openai,gpt-4o-mini,1,0.08124652198107958,0.9187534780189204,
02581,tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_02581.txt,87c1bb7ddf7eca0336d0abf92b9016cffa107d57,openai,gpt-4o-mini,1,0.21052631578947367,0.7894736842105263,
04856,tamil,gpt_4o,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gpt_4o_chain-of-thought_வ_ள_ய_ட_ட_04856.txt,a37d7a0654db4efa345119a60053fc9d4a1bc07f,openai,gpt-4o-mini,1,0.10222222222222223,0.8977777777777778,
05226,tamil,gpt_4o,chain-of-thought,க_ற_றம,articles_today/tamil_gpt_4o_chain-of-thought_க_ற_றம_05226.txt,cc7b90b87356328eb66917abc76d9c6c382670c4,openai,gpt-4o-mini,1,0.058692421991084695,0.9413075780089153,
05897,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_05897.txt,cac029e631b31a94f55fb8e7c56f4f5b0ff45784,openai,gpt-4o-mini,1,0.04913456169737577,0.9508654383026243,
06137,tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_06137.txt,82822c66e0ddabf5a5e5602b8ffa44cea6422ba4,openai,gpt-4o-mini,1,0.06799450549450549,0.9320054945054945,
06879,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_06879.txt,6f556f3df82630cb8ef944637a95029df8973e54,openai,gpt-4o-mini,1,0.09634146341463415,0.9036585365853659,
5,tamil,gpt_4o,chain-of-thought,இந_த_ய,articles_today/tamil_gpt_4o_chain-of-thought_இந_த_ய_5.txt,d6ad6dacd1eaec61bc47f85a59e0217a112b2388,openai,gpt-4o-mini,1,0.05397727272727273,0.9460227272727273,
00377,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00377.txt,9c510af3f7358de2243e614cdbc958dd25c862a9,openai,gpt-4o-mini,1,0.6894218942189422,0.3105781057810578,
00703,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ச_ன_ம_ர_ல_ம_00703.txt,435e9c75d91edc5ef91611b07dee66a3c51d1536,openai,gpt-4o-mini,1,0.19734459867229934,0.8026554013277006,
01363,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_01363.txt,20ffe20bfa7b2bfce937bb54bdb60f2bd5d42601,openai,gpt-4o-mini,1,0.21502748930971288,0.7849725106902872,
02497,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_02497.txt,cbababef52de94f714e3ba44c5d99a9c29b51e52,openai,gpt-4o-mini,1,0.5748792270531401,0.4251207729468599,
02555,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_02555.txt,bad37669789226a9713fd3976c9ad89c498eddf0,openai,gpt-4o-mini,1,0.7134866376631448,0.2865133623368552,
02618,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,உலகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_உலகம_02618.txt,bfce5cc58772e12b09d774b060f39014a1b637b9,openai,gpt-4o-mini,1,0.36067354698533405,0.639326453014666,
04281,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04281.txt,cad90de54ea8fb68423e8fab36bd97f55e32a630,openai,gpt-4o-mini,1,0.4960169941582581,0.5039830058417418,
04449,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_04449.txt,74ac8634cc58422a3e880cc852c193dc545abd68,openai,gpt-4o-mini,1,0.0,1.0,
04464,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_04464.txt,fe2616e35190ca10a82bfa420b68f1910f23a2ca,openai,gpt-4o-mini,1,0.5081680280046674,0.4918319719953326,
05205,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,இந_த_ய,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_இந_த_ய_05205.txt,18ce39adab0c6cd0528b402b15e0af04a6840f30,openai,gpt-4o-mini,1,,,APITimeoutError: Request timed out.
1,tamil,gemini_2_5_flash,few-shot,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_few-shot_ச_ன_ம_ர_ல_ம_1.txt,f91ee5dfc1ac854479de9519a07d59b8d1e1983f,openai,gpt-4o-mini,1,0.13583509513742073,0.8641649048625792,
1,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_1.txt,4e7eaaf869e88dde4683e71fabc1a2c2f9af8f9c,openai,gpt-4o-mini,1,0.2080856123662307,0.7919143876337693,
12,tamil,gemini_2_5_flash,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_12.txt,8e49865b7212ad78d0a697f57f49e11b561e73da,openai,gpt-4o-mini,1,0.05548037889039242,0.9445196211096076,
2,tamil,gemini_2_5_flash,few-shot,உலகம,articles_today/tamil_gemini_2_5_flash_few-shot_உலகம_2.txt,e5d8f47179c93e50fe65ecf85359e01c4b9dd317,openai,gpt-4o-mini,1,0.08222066057624737,0.9177793394237527,
23,tamil,gemini_2_5_flash,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_23.txt,9755cbdedcba193958dd77174f99fea5ecf7fa14,openai,gpt-4o-mini,1,0.06,0.94,
3,tamil,gemini_2_5_flash,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_flash_few-shot_ம_வட_ட_மச_ல_3.txt,765f21e5cf758a4e2ecac29969212bffc3e09ae3,openai,gpt-4o-mini,1,0.11876075731497418,0.8812392426850258,
3,tamil,gemini_2_5_flash,few-shot,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_flash_few-shot_வ_ள_ய_ட_ட_3.txt,9b3653afd8790a3ec6b75d0fcbd507f7534e708c,openai,gpt-4o-mini,1,0.0481717933836332,0.9518282066163668,
3,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_3.txt,da694aacf349c1d34b446806cc0b26dc565bec79,openai,gpt-4o-mini,1,0.07444561774023231,0.9255543822597677,
4,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_4.txt,0ce4291c79cf2a71f860b84dee17980656da3902,openai,gpt-4o-mini,1,0.15896795672076572,0.8410320432792343,
4,tamil,gemini_2_5_flash,few-shot,இந_த_ய,articles_today/tamil_gemini_2_5_flash_few-shot_இந_த_ய_4.txt,d1a3b55b1060c701a24d5715b030da8201880427,openai,gpt-4o-mini,1,0.16229985443959244,0.8377001455604076,
1,tamil,gemini_2_5_pro,few-shot,மர_மம,articles_today/tamil_gemini_2_5_pro_few-shot_மர_மம_1.txt,47fcf89d611578b8a217e3a5c4b3c13bacbfdb0d,openai,gpt-4o-mini,1,0.2025848142164782,0.7974151857835218,
1,tamil,gemini_2_5_pro,few-shot,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemini_2_5_pro_few-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,d09c2feb54428b712e04901f397548d14951fc11,openai,gpt-4o-mini,1,0.13756613756613756,0.8624338624338624,
1,tamil,gemini_2_5_pro,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_few-shot_ம_வட_ட_மச_ல_1.txt,fedbc9dd32a0b5f549a5e7a9944ee52baf95417a,openai,gpt-4o-mini,1,0.15454545454545454,0.8454545454545455,
2,tamil,gemini_2_5_pro,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_2.txt,9b6cebf6d6af7487b594920423bd2797407cae04,openai,gpt-4o-mini,1,0.18110236220472442,0.8188976377952756,
22,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_22.txt,c051b590cb7dde6fd61269bb63625ce4d669c370,openai,gpt-4o-mini,1,0.15344224037339557,0.8465577596266044,
4,tamil,gemini_2_5_pro,few-shot,உலகம,articles_today/tamil_gemini_2_5_pro_few-shot_உலகம_4.txt,ceb329f7f78c14eaf26ed18f42786325e80a2181,openai,gpt-4o-mini,1,0.25374310480693457,0.7462568951930655,
4,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_4.txt,d6927621657190c018543dd9838c7ebf7ff6ebcd,openai,gpt-4o-mini,1,0.1778846153846154,0.8221153846153846,
5,tamil,gemini_2_5_pro,few-shot,இந_த_ய,articles_today/tamil_gemini_2_5_pro_few-shot_இந_த_ய_5.txt,4a1e14eeb1f3e69414ccd89d9a6f80e801ce9073,openai,gpt-4o-mini,1,0.12109375,0.87890625,
5,tamil,gemini_2_5_pro,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_few-shot_க_ற_றம_5.txt,52d252af6448e79335d1aa88159adc33f8ed52b0,openai,gpt-4o-mini,1,0.12239408204438466,0.8776059179556154,
8,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_8.txt,c2273270b57e4f8c20a5e33da31cdd6dcca1b224,openai,gpt-4o-mini,1,0.17397078353253653,0.8260292164674634,
11,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_11.txt,4ffd3added639e6c91a20013da46087776bb2635,openai,gpt-4o-mini,1,0.13616398243045388,0.8638360175695461,
12,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_12.txt,24725c5d92f58f7a517750dc839021f2e8adee0d,openai,gpt-4o-mini,1,0.06302843966179862,0.9369715603382014,
16,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_16.txt,27574fe973ba7a0e6183017414013f517fa3979b,openai,gpt-4o-mini,1,0.10754553339115351,0.8924544666088465,
18,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_18.txt,71588c658f7227b99dd842be22ebe187829e1e54,openai,gpt-4o-mini,1,0.08,0.92,
2,tamil,gemma_3_12b_it,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_few-shot_ம_வட_ட_மச_ல_2.txt,d7e24ee72bf572585681841370819899ea77e9aa,openai,gpt-4o-mini,1,0.1641938674579624,0.8358061325420376,
2,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_2.txt,15cf75a3099c8011343a9a840f81f38674369012,openai,gpt-4o-mini,1,0.05887300252312868,0.9411269974768713,
3,tamil,gemma_3_12b_it,few-shot,க_ற_றம,articles_today/tamil_gemma_3_12b_it_few-shot_க_ற_றம_3.txt,1d09800473b94f3b0bceef3ec7c5a9a8e0ad66f9,openai,gpt-4o-mini,1,0.18875927889713678,0.8112407211028632,
3,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_3.txt,62f7111bf315996c508e7c8cd57e72b075ed59ff,openai,gpt-4o-mini,1,0.10647359454855196,0.893526405451448,
5,tamil,gemma_3_12b_it,few-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_few-shot_தம_ழகம_5.txt,7991d58681bf01eb8e84ce158a4ed37e1a3afc1e,openai,gpt-4o-mini,1,0.1178082191780822,0.8821917808219178,
7,tamil,gemma_3_12b_it,few-shot,க_ற_றம,articles_today/tamil_gemma_3_12b_it_few-shot_க_ற_றம_7.txt,e7cfcc9ade5d5ba844e5c6421f56153384dcdfca,openai,gpt-4o-mini,1,0.33419243986254293,0.6658075601374571,
00182,tamil,gpt_4o,few-shot,இந_த_ய,articles_today/tamil_gpt_4o_few-shot_இந_த_ய_00182.txt,ba06a79b8501b924be2cb5909828786e65df5701,openai,gpt-4o-mini,1,0.24920127795527156,0.7507987220447284,
02374,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_02374.txt,4b8dd9c77ca31c45a26ce51d174d7624133b9eb9,openai,gpt-4o-mini,1,0.18387909319899245,0.8161209068010076,
02982,tamil,gpt_4o,few-shot,உலகம,articles_today/tamil_gpt_4o_few-shot_உலகம_02982.txt,0c3f62216d9a650b66550737121b0947b69f59a6,openai,gpt-4o-mini,1,0.09853249475890985,0.9014675052410901,
04119,tamil,gpt_4o,few-shot,க_ற_றம,articles_today/tamil_gpt_4o_few-shot_க_ற_றம_04119.txt,2138ad9ab280e36ef663464211b68cd7da17108b,openai,gpt-4o-mini,1,0.12923076923076923,0.8707692307692307,
04162,tamil,gpt_4o,few-shot,வ_ள_ய_ட_ட,articles_today/tamil_gpt_4o_few-shot_வ_ள_ய_ட_ட_04162.txt,f4cc00db04ff564783423b53e93ed29259a0fab9,openai,gpt-4o-mini,1,0.10217755443886097,0.897822445561139,
05388,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_05388.txt,e1138c75f82c03f28ed7b7f3c6226a637bad626f,openai,gpt-4o-mini,1,0.08275862068965517,0.9172413793103449,
06265,tamil,gpt_4o,few-shot,மர_மம,articles_today/tamil_gpt_4o_few-shot_மர_மம_06265.txt,f1f7e2d1bc41eed7c5b37722ed3504dfe7ad5dd9,openai,gpt-4o-mini,1,0.10229132569558101,0.897708674304419,
06750,tamil,gpt_4o,few-shot,க_ற_றம,articles_today/tamil_gpt_4o_few-shot_க_ற_றம_06750.txt,913d8fddad829c1c413a935f977110aa735bc173,openai,gpt-4o-mini,1,0.19142259414225943,0.8085774058577406,
1,tamil,gpt_4o,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gpt_4o_few-shot_ம_வட_ட_மச_ல_1.txt,ad8cb8ba1090d9669fe3b8c9df582a2cb41862c7,openai,gpt-4o-mini,1,0.1902390438247012,0.8097609561752988,
21,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_21.txt,3c0e4a323aa2403242466c6049d4f039081d6fba,openai,gpt-4o-mini,1,0.15214994487320838,0.8478500551267916,
00317,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_00317.txt,acdb3b8d3e1ee28c02f8c70be317f13582e5280c,openai,gpt-4o-mini,1,0.6322751322751323,0.3677248677248677,
00775,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_00775.txt,1e4e48ae2d96dbfc4b14edb776070cddf611917e,openai,gpt-4o-mini,1,0.6749854904236796,0.3250145095763204,
01192,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_01192.txt,c94315e634752709ed0f00ddeeac5ef27fa78ec4,openai,gpt-4o-mini,1,0.6220011702750147,0.37799882972498533,
01890,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,இந_த_ய,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_இந_த_ய_01890.txt,a875df10a26eca4f1962323a04c7cbc68d8cdfd6,openai,gpt-4o-mini,1,0.67787913340935,0.32212086659065,
04556,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,இந_த_ய,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_இந_த_ய_04556.txt,0cb46ab6811245c2ad933072662f8504ad86ff80,openai,gpt-4o-mini,1,0.6832718327183271,0.31672816728167286,
04737,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_04737.txt,11be1be7934bacae954637729c1d4db6c773ef8d,openai,gpt-4o-mini,1,0.33716915995397007,0.6628308400460299,
05715,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_க_ற_றம_05715.txt,68f11097592a1b71d04e3e7c7874921542dab27a,openai,gpt-4o-mini,1,0.747821034282394,0.252178965717606,
05770,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_05770.txt,581944d3540bf0bcd2ff152ed5672a61d563eef0,openai,gpt-4o-mini,1,0.3749235474006116,0.6250764525993884,
06538,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,வ_ள_ய_ட_ட,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_வ_ள_ய_ட_ட_06538.txt,76656954b818752c446004b5e78e8ec6dc4540e5,openai,gpt-4o-mini,1,0.18324607329842932,0.8167539267015707,
06851,tamil,mistralai_Mistral_7B_Instruct_v0_2,few-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_few-shot_தம_ழகம_06851.txt,2c74731317ce931cad0902c001ccd0053f233291,openai,gpt-4o-mini,1,0.43206256109481916,0.5679374389051808,
1,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_1.txt,522fbe3727df27e69baba4bf093bec6995c62a5f,openai,gpt-4o-mini,1,0.1630695443645084,0.8369304556354916,
1,tamil,gemini_2_5_flash,zero-shot,இந_த_ய,articles_today/tamil_gemini_2_5_flash_zero-shot_இந_த_ய_1.txt,9980ea2f33c0dc09964fdebda22ab9a69fc39a85,openai,gpt-4o-mini,1,0.13068181818181818,0.8693181818181819,
2,tamil,gemini_2_5_flash,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_zero-shot_க_ற_றம_2.txt,f43e72977f6776381c20e77992962dd020572533,openai,gpt-4o-mini,1,0.143384290985767,0.856615709014233,
2,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_2.txt,db026268953070fbd7ed329ff19309bba6fabdf7,openai,gpt-4o-mini,1,0.11485267588695129,0.8851473241130488,
21,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_21.txt,8a231c7ec9f0b87dcab03e541bbe428dd6f77b64,openai,gpt-4o-mini,1,0.11029110291102912,0.8897088970889708,
3,tamil,gemini_2_5_flash,zero-shot,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_flash_zero-shot_வ_ள_ய_ட_ட_3.txt,38171317d686ec4faccef3a10edb761bc82d41aa,openai,gpt-4o-mini,1,0.14316087880935507,0.856839121190645,
3,tamil,gemini_2_5_flash,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_flash_zero-shot_ம_வட_ட_மச_ல_3.txt,07760d969fde3bc76459241d9596ff4ba9e9dc9a,openai,gpt-4o-mini,1,0.038224956063268895,0.9617750439367311,
5,tamil,gemini_2_5_flash,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_zero-shot_க_ற_றம_5.txt,3823d71b749b455579097e0a0b55b33609162f06,openai,gpt-4o-mini,1,0.07702182284980745,0.9229781771501926,
5,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_5.txt,580e424c2d0d699ac5deca0144f579e763b1bade,openai,gpt-4o-mini,1,0.2,0.8,
9,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_9.txt,de437e08206b27d44ce0bf39942746a8046d9041,openai,gpt-4o-mini,1,0.07935837906289574,0.9206416209371042,
1,tamil,gemini_2_5_pro,zero-shot,தல_யங_கம,articles_today/tamil_gemini_2_5_pro_zero-shot_தல_யங_கம_1.txt,456fbbe0536e878c5adea7dd827aace5178c387f,openai,gpt-4o-mini,1,0.10181818181818182,0.8981818181818182,
1,tamil,gemini_2_5_pro,zero-shot,உலகம,articles_today/tamil_gemini_2_5_pro_zero-shot_உலகம_1.txt,293d0d2c2e5e9fe9b501d97cc4756277fa4492a6,openai,gpt-4o-mini,1,0.07769276044732196,0.922307239552678,
1,tamil,gemini_2_5_pro,zero-shot,மர_மம,articles_today/tamil_gemini_2_5_pro_zero-shot_மர_மம_1.txt,d0e95ff2517f0bcf6ac5f132fef935ad3ed680c2,openai,gpt-4o-mini,1,0.14423963133640552,0.8557603686635945,
11,tamil,gemini_2_5_pro,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_11.txt,5d76cf778e177ea7eb9de79830c796d0de3f618b,openai,gpt-4o-mini,1,0.10645313235986811,0.8935468676401319,
